Name,Year,Genre,Budget,Duration,Rating,Language,Industry
American Dreamer,1984,Comedy,37010639,105,6.6,English,Hollywood
Rhinestone,1984,Comedy,28000000,111,3.9,English,Hollywood
The Warrior and the Sorceress,1984,Adventure,37010639,81,4.3,English,Hollywood
Reckless,1984,Comedy,37010639,90,6.3,English,Hollywood
C.H.U.D.,1984,Horror,1250000,88,5.6,English,Hollywood
Firestarter,1984,Action,15000000,114,6.1,English,Hollywood
Against All Odds,1984,Action,13000000,128,5.9,English,Hollywood
Hardbodies,1984,Comedy,37010639,88,4.9,English,Hollywood
Friday the 13th: the Final Chapter,1984,Horror,2600000,91,6.0,English,Hollywood
Bachelor Party,1984,Comedy,5000000,105,6.3,English,Hollywood
The Natural,1984,Drama,28000000,138,7.5,English,Hollywood
Blood Simple,1984,Crime,1500000,99,7.6,English,Hollywood
Splash,1984,Comedy,8000000,111,6.3,English,Hollywood
The Last Starfighter,1984,Action,15000000,101,6.8,English,Hollywood
Children of the Corn,1984,Horror,800000,92,5.6,English,Hollywood
Conan the Destroyer,1984,Action,18000000,103,5.9,English,Hollywood
This Is Spinal Tap,1984,Comedy,2500000,82,7.9,English,Hollywood
The Woman in Red,1984,Comedy,9000000,87,6.0,English,Hollywood
Sixteen Candles,1984,Comedy,6500000,93,7.0,English,Hollywood
Revenge of the Nerds,1984,Comedy,8000000,90,6.6,English,Hollywood
Footloose,1984,Drama,8200000,107,6.6,English,Hollywood
Red Dawn,1984,Action,17000000,114,6.4,English,Hollywood
Beverly Hills Cop,1984,Action,14000000,105,7.3,English,Hollywood
Amadeus,1984,Biography,18000000,160,8.3,English,Hollywood
A Nightmare on Elm Street,1984,Horror,1800000,91,7.5,English,Hollywood
Body Double,1984,Crime,10000000,114,6.8,English,Hollywood
Indiana Jones and the Temple of Doom,1984,Action,28000000,118,7.5,English,Hollywood
Police Academy,1984,Comedy,4500000,96,6.7,English,Hollywood
The Karate Kid,1984,Action,8000000,126,7.3,English,Hollywood
Ghostbusters,1984,Action,30000000,105,7.8,English,Hollywood
Dune,1984,Action,40000000,137,6.5,English,Hollywood
Tightrope,1984,Crime,37010639,114,6.3,English,Hollywood
Gremlins,1984,Comedy,11000000,106,7.3,English,Hollywood
Runaway,1984,Action,37010639,99,5.9,English,Hollywood
Streets of Fire,1984,Action,14500000,93,6.7,English,Hollywood
Star Trek III: The Search for Spock,1984,Action,17000000,105,6.7,English,Hollywood
"Grandview, U.S.A.",1984,Drama,37010639,97,5.4,English,Hollywood
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,Adventure,37010639,103,6.4,English,Hollywood
All of Me,1984,Comedy,37010639,93,6.7,English,Hollywood
The Pope of Greenwich Village,1984,Action,8000000,121,6.7,English,Hollywood
"Silent Night, Deadly Night",1984,Horror,1065000,79,5.9,English,Hollywood
Racing with the Moon,1984,Comedy,6500000,108,6.7,English,Hollywood
Cloak & Dagger,1984,Action,37010639,101,6.6,English,Hollywood
Electric Dreams,1984,Comedy,37010639,95,6.5,English,Hollywood
Birdy,1984,Drama,12000000,120,7.3,English,Hollywood
Breakin',1984,Comedy,37010639,90,5.8,English,Hollywood
Falling in Love,1984,Drama,12000000,106,6.5,English,Hollywood
The Wild Life,1984,Comedy,37010639,96,6.1,English,Hollywood
The Muppets Take Manhattan,1984,Adventure,37010639,94,6.9,English,Hollywood
Missing in Action,1984,Action,2550000,101,5.5,English,Hollywood
Ghoulies,1984,Comedy,5500000,81,4.2,English,Hollywood
Purple Rain,1984,Drama,7200000,111,6.5,English,Hollywood
Repo Man,1984,Action,1500000,92,6.9,English,Hollywood
2010: the Year We Make Contact,1984,Adventure,28000000,116,6.8,English,Hollywood
The Cotton Club,1984,Crime,58000000,127,6.5,English,Hollywood
Starman,1984,Romance,22000000,115,7.0,English,Hollywood
Night of the Comet,1984,Comedy,700000,95,6.4,English,Hollywood
Dreamscape,1984,Action,37010639,99,6.3,English,Hollywood
Blame It on Rio,1984,Comedy,37010639,100,5.8,English,Hollywood
The Philadelphia Experiment,1984,Adventure,21000000,102,6.1,English,Hollywood
Places in the Heart,1984,Drama,37010639,111,7.4,English,Hollywood
Bolero,1984,Comedy,7000000,105,3.0,English,Hollywood
Stranger Than Paradise,1984,Comedy,90000,89,7.5,English,Hollywood
The Ice Pirates,1984,Action,9000000,91,5.7,English,Hollywood
Crimes of Passion,1984,Drama,37010639,107,6.4,English,Hollywood
Invasion U.S.A.,1985,Action,10000000,107,5.5,English,Hollywood
Fool for Love,1985,Drama,37010639,106,6.1,English,Hollywood
Lost in America,1985,Comedy,37010639,91,7.0,English,Hollywood
Moving Violations,1985,Comedy,37010639,90,5.7,English,Hollywood
Nomads,1985,Horror,37010639,91,5.3,English,Hollywood
Baby: Secret of the Lost Legend,1985,Adventure,37010639,95,5.1,English,Hollywood
The Slugger's Wife,1985,Comedy,37010639,105,4.5,English,Hollywood
Crimewave,1985,Comedy,3000000,83,5.7,English,Hollywood
Gymkata,1985,Action,37010639,90,4.4,English,Hollywood
Sweet Dreams,1985,Biography,37010639,115,7.1,English,Hollywood
That Was Then... This Is Now,1985,Crime,37010639,102,6.2,English,Hollywood
Avenging Angel,1985,Action,37010639,93,4.8,English,Hollywood
Tomboy,1985,Comedy,37010639,91,4.7,English,Hollywood
Code of Silence,1985,Action,7000000,101,6.1,English,Hollywood
The New Kids,1985,Crime,37010639,110,6.1,English,Hollywood
The Journey of Natty Gann,1985,Adventure,37010639,101,7.0,English,Hollywood
Seven Minutes in Heaven,1985,Comedy,37010639,88,6.1,English,Hollywood
Agnes of God,1985,Drama,10000000,98,6.6,English,Hollywood
Heaven Help Us,1985,Comedy,37010639,104,6.9,English,Hollywood
American Flyers,1985,Drama,37010639,113,6.5,English,Hollywood
Trouble in Mind,1985,Comedy,37010639,111,6.5,English,Hollywood
Fandango,1985,Comedy,7000000,91,6.7,English,Hollywood
Gotcha!,1985,Action,37010639,101,6.2,English,Hollywood
Fraternity Vacation,1985,Comedy,37010639,94,5.3,English,Hollywood
Death Wish 3,1985,Action,9000000,92,5.9,English,Hollywood
American Warrior,1985,Action,1000000,95,5.5,English,Hollywood
Desert Hearts,1985,Drama,1250000,91,7.0,English,Hollywood
The Heavenly Kid,1985,Comedy,37010639,90,6.3,English,Hollywood
The Purple Rose of Cairo,1985,Comedy,15000000,82,7.7,English,Hollywood
The Man with One Red Shoe,1985,Comedy,16000000,92,5.7,English,Hollywood
My Science Project,1985,Action,37010639,94,6.0,English,Hollywood
King Solomon's Mines,1985,Action,12500000,100,5.2,English,Hollywood
Rustlers' Rhapsody,1985,Comedy,37010639,88,6.5,English,Hollywood
Sudden Death,1985,Action,37010639,90,4.8,English,Hollywood
Stick,1985,Action,22000000,109,5.7,English,Hollywood
Compromising Positions,1985,Comedy,37010639,99,5.9,English,Hollywood
Rainbow Brite and the Star Stealer,1985,Animation,37010639,85,6.9,English,Hollywood
Alamo Bay,1985,Action,5000000,98,6.0,English,Hollywood
Rappin',1985,Drama,2000000,92,4.1,English,Hollywood
Certain Fury,1985,Action,37010639,87,5.2,English,Hollywood
Code Name: Emerald,1985,Action,37010639,95,5.9,English,Hollywood
Bad Medicine,1985,Comedy,37010639,98,4.6,English,Hollywood
Thunder Run,1985,Action,37010639,90,5.0,English,Hollywood
Movers & Shakers,1985,Comedy,37010639,80,4.2,English,Hollywood
My Man Adam,1985,Comedy,37010639,83,5.3,English,Hollywood
On the Edge,1985,Drama,37010639,95,6.8,English,Hollywood
Here Come the Littles,1985,Animation,37010639,72,6.9,English,Hollywood
Death of an Angel,1985,Drama,37010639,91,5.4,English,Hollywood
Murphy's Romance,1985,Comedy,13000000,107,7.0,English,Hollywood
Marie,1985,Biography,37010639,112,6.7,English,Hollywood
The Adventures of Mark Twain,1985,Animation,37010639,86,7.4,English,Hollywood
Eleni,1985,Drama,37010639,114,7.0,English,Hollywood
Fever Pitch,1985,Drama,7000000,96,4.1,English,Hollywood
The Trip to Bountiful,1985,Drama,37010639,108,7.5,English,Hollywood
Missing in Action 2: The Beginning,1985,Action,2410000,100,5.3,English,Hollywood
The Mean Season,1985,Crime,7000000,103,6.1,English,Hollywood
Turk 182,1985,Comedy,37010639,102,6.0,English,Hollywood
Krush Groove,1985,Comedy,3000000,97,6.5,English,Hollywood
He-Man and She-Ra: The Secret of the Sword,1985,Animation,2000000,100,7.3,English,Hollywood
Head Office,1985,Comedy,37010639,90,5.4,English,Hollywood
Warning Sign,1985,Drama,37010639,99,6.1,English,Hollywood
The Aviator,1985,Adventure,37010639,96,5.5,English,Hollywood
Maxie,1985,Comedy,37010639,98,5.4,English,Hollywood
Sylvester,1985,Drama,37010639,104,6.4,English,Hollywood
Twice in a Lifetime,1985,Drama,8000000,111,6.5,English,Hollywood
Echo Park,1985,Comedy,37010639,88,5.8,English,Hollywood
O.C. and Stiggs,1985,Comedy,7000000,109,5.4,English,Hollywood
Creator,1985,Comedy,37010639,107,6.2,English,Hollywood
Cat's Eye,1985,Comedy,7000000,94,6.3,English,Hollywood
Commando,1985,Action,10000000,90,6.7,English,Hollywood
Mishima: A Life in Four Chapters,1985,Biography,5000000,120,8.0,English,Hollywood
Out of Africa,1985,Biography,31000000,161,7.2,English,Hollywood
Pee-wee's Big Adventure,1985,Adventure,6000000,91,7.0,English,Hollywood
Summer Rental,1985,Comedy,37010639,87,6.3,English,Hollywood
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror,3000000,87,5.5,English,Hollywood
Perfect,1985,Drama,19000000,115,4.5,English,Hollywood
Fletch,1985,Comedy,8000000,98,6.9,English,Hollywood
After Hours,1985,Comedy,4500000,97,7.7,English,Hollywood
Explorers,1985,Adventure,25000000,109,6.5,English,Hollywood
Fright Night,1985,Fantasy,9000000,106,7.1,English,Hollywood
Red Sonja,1985,Action,17900000,89,5.1,English,Hollywood
Ladyhawke,1985,Adventure,20000000,121,7.0,English,Hollywood
Better Off Dead...,1985,Comedy,37010639,97,7.1,English,Hollywood
Rocky IV,1985,Drama,30000000,91,6.9,English,Hollywood
Silverado,1985,Action,26000000,133,7.2,English,Hollywood
The Color Purple,1985,Drama,15000000,154,7.8,English,Hollywood
A Chorus Line,1985,Drama,27000000,113,6.2,English,Hollywood
Real Genius,1985,Comedy,8000000,108,7.0,English,Hollywood
Weird Science,1985,Comedy,7500000,94,6.6,English,Hollywood
The Goonies,1985,Adventure,19000000,114,7.8,English,Hollywood
Back to the Future,1985,Adventure,19000000,116,8.5,English,Hollywood
To Live and Die in L.A.,1985,Action,6000000,116,7.3,English,Hollywood
Clue,1985,Comedy,15000000,94,7.3,English,Hollywood
The Breakfast Club,1985,Comedy,1000000,97,7.8,English,Hollywood
Day of the Dead,1985,Horror,3500000,101,7.1,English,Hollywood
Cocoon,1985,Comedy,17500000,117,6.7,English,Hollywood
Mask,1985,Biography,8000000,120,7.2,English,Hollywood
Legend,1985,Adventure,24500000,94,6.4,English,Hollywood
The Return of the Living Dead,1985,Comedy,4000000,91,7.3,English,Hollywood
St. Elmo's Fire,1985,Drama,10000000,110,6.4,English,Hollywood
Pale Rider,1985,Drama,6900000,115,7.3,English,Hollywood
Teen Wolf,1985,Comedy,37010639,91,6.1,English,Hollywood
Rambo: First Blood Part II,1985,Action,44000000,96,6.5,English,Hollywood
Just One of the Guys,1985,Comedy,37010639,100,6.5,English,Hollywood
Witness,1985,Crime,12000000,112,7.4,English,Hollywood
Spies Like Us,1985,Adventure,22000000,102,6.4,English,Hollywood
Once Bitten,1985,Comedy,3200000,94,5.5,English,Hollywood
Private Resort,1985,Comedy,37010639,82,5.3,English,Hollywood
Into the Night,1985,Action,8000000,115,6.5,English,Hollywood
The Sure Thing,1985,Comedy,4500000,95,7.0,English,Hollywood
White Nights,1985,Drama,20000000,136,6.7,English,Hollywood
Silver Bullet,1985,Horror,7000000,95,6.4,English,Hollywood
The Jewel of the Nile,1985,Action,25000000,106,6.1,English,Hollywood
Young Sherlock Holmes,1985,Adventure,18000000,109,6.8,English,Hollywood
Year of the Dragon,1985,Action,24000000,134,6.9,English,Hollywood
Prizzi's Honor,1985,Comedy,37010639,130,6.7,English,Hollywood
Creature,1985,Horror,750000,97,4.3,English,Hollywood
Secret Admirer,1985,Comedy,37010639,90,6.6,English,Hollywood
"No Retreat, No Surrender",1985,Action,37010639,85,5.7,English,Hollywood
National Lampoon's European Vacation,1985,Adventure,17000000,95,6.2,English,Hollywood
Porky's Revenge,1985,Comedy,9000000,92,4.8,English,Hollywood
Volunteers,1985,Adventure,37010639,107,5.5,English,Hollywood
Mischief,1985,Comedy,37010639,97,6.5,English,Hollywood
Tuff Turf,1985,Action,37010639,112,6.1,English,Hollywood
House,1985,Comedy,3000000,93,6.2,English,Hollywood
Police Academy 2: Their First Assignment,1985,Comedy,7600000,87,5.8,English,Hollywood
The Black Cauldron,1985,Animation,44000000,80,6.4,English,Hollywood
Friday the 13th: A New Beginning,1985,Horror,2200000,92,4.8,English,Hollywood
Runaway Train,1985,Action,9000000,111,7.2,English,Hollywood
Brewster's Millions,1985,Comedy,20000000,102,6.5,English,Hollywood
The Last Dragon,1985,Action,10000000,109,6.9,English,Hollywood
Re-Animator,1985,Comedy,900000,104,7.2,English,Hollywood
Desperately Seeking Susan,1985,Comedy,4500000,104,6.0,English,Hollywood
Girls Just Want to Have Fun,1985,Comedy,37010639,90,6.0,English,Hollywood
Vision Quest,1985,Drama,37010639,107,6.6,English,Hollywood
Jagged Edge,1985,Drama,15000000,108,6.5,English,Hollywood
Enemy Mine,1985,Action,40000000,108,6.9,English,Hollywood
The Legend of Billie Jean,1985,Action,37010639,96,6.6,English,Hollywood
Tough Guys,1986,Comedy,10000000,104,6.2,English,Hollywood
Legal Eagles,1986,Comedy,40000000,116,6.0,English,Hollywood
Eliminators,1986,Action,37010639,96,4.9,English,Hollywood
The Best of Times,1986,Comedy,12000000,104,6.0,English,Hollywood
Firewalker,1986,Action,8000000,105,5.1,English,Hollywood
Modern Girls,1986,Comedy,37010639,84,5.8,English,Hollywood
"Jo Jo Dancer, Your Life Is Calling",1986,Biography,14000000,97,6.4,English,Hollywood
Avenging Force,1986,Action,4000000,104,5.8,English,Hollywood
American Anthem,1986,Drama,37010639,102,4.8,English,Hollywood
The Morning After,1986,Crime,15000000,103,6.0,English,Hollywood
Crimes of the Heart,1986,Comedy,20000000,105,6.4,English,Hollywood
Under the Cherry Moon,1986,Comedy,37010639,100,5.0,English,Hollywood
Deadtime Stories,1986,Comedy,37010639,93,4.7,English,Hollywood
Heat,1986,Action,17000000,101,5.6,English,Hollywood
The Men's Club,1986,Drama,37010639,101,4.7,English,Hollywood
Wanted: Dead or Alive,1986,Action,37010639,106,6.0,English,Hollywood
Extremities,1986,Drama,37010639,89,6.3,English,Hollywood
Trick or Treat,1986,Comedy,37010639,98,5.8,English,Hollywood
52 Pick-Up,1986,Crime,37010639,110,6.4,English,Hollywood
Sweet Liberty,1986,Comedy,37010639,106,5.8,English,Hollywood
Solarbabies,1986,Action,25000000,94,4.8,English,Hollywood
Body Slam,1986,Comedy,37010639,92,5.2,English,Hollywood
Jumpin' Jack Flash,1986,Comedy,37010639,105,5.9,English,Hollywood
Fire with Fire,1986,Drama,37010639,103,6.5,English,Hollywood
Gung Ho,1986,Comedy,18000000,111,6.3,English,Hollywood
True Stories,1986,Comedy,37010639,89,7.2,English,Hollywood
Murphy's Law,1986,Action,6000000,100,6.0,English,Hollywood
Deadly Friend,1986,Drama,37010639,91,5.6,English,Hollywood
Reform School Girls,1986,Crime,37010639,94,5.4,English,Hollywood
Band of the Hand,1986,Action,8700000,109,6.2,English,Hollywood
Vamp,1986,Comedy,3300000,93,5.9,English,Hollywood
Nothing in Common,1986,Comedy,37010639,118,5.9,English,Hollywood
TerrorVision,1986,Comedy,37010639,85,5.7,English,Hollywood
Quicksilver,1986,Crime,37010639,105,5.7,English,Hollywood
Black Moon Rising,1986,Action,37010639,100,5.5,English,Hollywood
Out of Bounds,1986,Action,37010639,93,5.4,English,Hollywood
Nobody's Fool,1986,Comedy,37010639,107,5.5,English,Hollywood
Power,1986,Drama,16000000,111,5.7,English,Hollywood
Dream Lover,1986,Crime,37010639,104,4.9,English,Hollywood
Dangerously Close,1986,Action,37010639,95,5.6,English,Hollywood
Knights of the City,1986,Action,37010639,87,4.8,English,Hollywood
Born American,1986,Action,3401376,95,4.1,English,Hollywood
Desert Bloom,1986,Drama,37010639,105,6.6,English,Hollywood
Touch and Go,1986,Comedy,37010639,101,5.7,English,Hollywood
Nutcracker,1986,Family,37010639,89,7.2,English,Hollywood
Just Between Friends,1986,Drama,37010639,110,5.9,English,Hollywood
P.O.W. the Escape,1986,Action,37010639,90,5.0,English,Hollywood
Armed Response,1986,Action,1500000,86,5.0,English,Hollywood
Duet for One,1986,Drama,37010639,107,6.8,English,Hollywood
Native Son,1986,Drama,2000000,111,5.8,English,Hollywood
Wise Guys,1986,Comedy,13000000,100,5.7,English,Hollywood
Alien Predator,1986,Drama,37010639,90,3.7,English,Hollywood
Low Blow,1986,Action,37010639,90,4.0,English,Hollywood
That's Life!,1986,Comedy,37010639,102,6.0,English,Hollywood
Wisdom,1986,Crime,37010639,109,5.7,English,Hollywood
Blue City,1986,Action,10000000,83,4.4,English,Hollywood
Jake Speed,1986,Action,37010639,105,5.2,English,Hollywood
A Fine Mess,1986,Action,37010639,90,4.7,English,Hollywood
Let's Get Harry,1986,Action,37010639,102,5.2,English,Hollywood
My Chauffeur,1986,Comedy,37010639,97,5.6,English,Hollywood
Hardbodies 2,1986,Comedy,37010639,88,3.2,English,Hollywood
Brighton Beach Memoirs,1986,Comedy,18000000,108,6.8,English,Hollywood
The Longshot,1986,Comedy,37010639,89,5.4,English,Hollywood
Willy/Milly,1986,Comedy,37010639,86,5.6,English,Hollywood
'Round Midnight,1986,Drama,37010639,133,7.4,English,Hollywood
Violets Are Blue...,1986,Drama,10000000,88,5.9,English,Hollywood
Parting Glances,1986,Drama,37010639,90,7.2,English,Hollywood
The Whoopee Boys,1986,Comedy,37010639,88,5.9,English,Hollywood
Tai-Pan,1986,Adventure,25000000,127,5.6,English,Hollywood
My Little Pony: The Movie,1986,Animation,37010639,86,6.0,English,Hollywood
Playing for Keeps,1986,Comedy,37010639,102,4.2,English,Hollywood
"'night, Mother",1986,Drama,37010639,96,7.6,English,Hollywood
The Naked Cage,1986,Action,37010639,97,5.2,English,Hollywood
King Kong Lives,1986,Action,10000000,105,3.9,English,Hollywood
The Manhattan Project,1986,Sci-Fi,18000000,117,6.2,English,Hollywood
Armed and Dangerous,1986,Action,12000000,88,5.7,English,Hollywood
The Delta Force,1986,Action,12000000,125,5.6,English,Hollywood
The Color of Money,1986,Drama,13800000,119,7.0,English,Hollywood
Heartbreak Ridge,1986,Drama,15000000,130,6.9,English,Hollywood
Flight of the Navigator,1986,Adventure,9000000,90,6.9,English,Hollywood
Cobra,1986,Action,25000000,87,5.8,English,Hollywood
Peggy Sue Got Married,1986,Comedy,18000000,103,6.4,English,Hollywood
Working Girls,1986,Drama,37010639,93,6.6,English,Hollywood
Youngblood,1986,Drama,37010639,110,6.2,English,Hollywood
Three Amigos!,1986,Comedy,25000000,104,6.5,English,Hollywood
Maximum Overdrive,1986,Action,10000000,98,5.5,English,Hollywood
Lucas,1986,Comedy,6000000,100,6.9,English,Hollywood
Friday the 13th Part VI: Jason Lives,1986,Horror,3000000,86,6.0,English,Hollywood
The Money Pit,1986,Comedy,10000000,91,6.4,English,Hollywood
Back to School,1986,Comedy,11000000,96,6.6,English,Hollywood
About Last Night,1986,Comedy,8500000,113,6.2,English,Hollywood
Short Circuit,1986,Comedy,15000000,98,6.7,English,Hollywood
